"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBilling","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","Churn"
"7100-FQPRV",1,0,1,1,0.43277996516958,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0.237231517658594,0
"2472-OVKUP",1,0,1,0,-1.07376652761694,1,0,2,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.871992903641057,1
"2984-RGEYA",0,0,1,1,1.49143425739794,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.49589970113646,0
"9680-NIAUV",0,0,1,1,1.61358667573199,1,1,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1.49346085745635,0
"2146-EGVDT",1,0,1,1,1.0842595296178,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.51085481232453,0
"2604-IJPDU",0,0,1,0,-0.503721908724742,1,0,2,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1.05643927496057,0
"9178-JHUVJ",1,0,1,1,-0.340852017612686,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-1.35133362631846,0
"6168-YBYNP",1,0,0,0,1.0842595296178,1,1,2,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1.54829626514593,0
"7255-SSFBC",1,0,1,1,1.61358667573199,1,1,2,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1.57820648752207,0
"3645-DEYGF",1,0,0,1,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.46266612071853,0
"9323-HGFWY",0,0,1,0,-0.218699599278644,1,0,2,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1.23423893019649,0
"8544-GOQSH",0,0,0,0,-0.748026745392826,1,0,2,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.508085198064723,0
"3363-DTIVD",1,0,1,1,1.57286920295397,1,1,2,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1.35554149872194,0
"7018-WBJNK",1,0,0,1,-0.78874421817084,1,0,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.449926432333345,0
"9142-KZXOP",1,0,0,0,0.473497437947594,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.135869097383906,0
"7674-YTAFD",0,0,0,0,0.0256052373894397,1,0,2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.50476184002293,0
"6348-SNFUS",1,0,1,1,1.61358667573199,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,-0.309460880216355,0
"1285-OKIPP",1,0,0,0,-1.27735389150701,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.503100161002034,1
"7825-ECJRF",0,0,0,0,-0.544439381502756,1,0,2,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1.39043675816077,1
"1347-KTTTA",1,0,1,0,1.28784689350787,1,0,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1.25251739942636,0
"7841-TZDMQ",1,0,0,0,-1.23663641872899,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.623518215165794,1
"4195-NZGTA",0,0,0,0,-1.27735389150701,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.31311500883784,0
"7157-SMCFK",1,0,0,1,1.16569447517383,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.49589970113646,0
"4709-LKHYG",0,0,1,1,-0.137264653722616,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.48759130603197,0
"2504-DSHIH",1,1,1,0,-0.3815694903907,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.732411865885751,0
"0699-NDKJM",0,0,1,0,1.00282458406178,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,-0.199790064837186,0
"9286-BHDQG",1,0,1,1,1.61358667573199,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,-0.648443400479242,0
"0230-WEQUW",1,0,1,0,1.3692818390639,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,-0.271242262735736,0
"2040-LDIWQ",1,0,1,1,1.32856436628589,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0.646004556799133,0
"6496-JDSSB",0,0,0,0,-0.99233158206091,1,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.506423519043827,0
"9408-SSNVZ",0,0,0,0,-1.15520147317297,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.179072751927216,1
"4443-EMBNA",0,0,1,0,1.57286920295397,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.32973179904681,0
"6469-MRVET",1,0,1,1,-1.27735389150701,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-1.48094458994839,0
"0742-MOABM",1,0,1,0,-1.15520147317297,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.488922214473178,1
"5961-VUSRV",0,0,0,0,-0.829461690948854,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-1.50919313330363,0
"6778-JFCMK",1,0,0,0,-0.340852017612686,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,-0.470643745243316,0
"6341-JVQGF",0,0,1,1,-0.0558297081665882,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.544642136524446,0
"2232-DMLXU",0,0,1,0,-1.27735389150701,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-0.317769275320838,1
"4811-JBUVU",1,0,0,0,-0.0965471809446022,1,1,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.835435965181334,0
"0945-TSONX",0,0,1,1,0.595649856281636,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0.682561495258856,0
"2651-ZCBXV",1,0,0,0,0.880672165727734,1,1,2,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1.43696377074587,0
"3316-UWXUY",1,0,0,0,0.717802274615678,1,0,2,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0.955076854685882,0
"8937-RDTHP",1,0,0,0,-1.27735389150701,1,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.659297988966304,1
"7083-MIOPC",0,0,0,0,1.61358667573199,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.47928291092749,0
"1984-GPTEH",0,0,0,0,-0.137264653722616,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1.31643836687964,0
"1251-KRREG",1,0,0,0,-1.23663641872899,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,-0.344356139655182,1
"0621-JFHOL",0,0,0,0,-0.910896636504882,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,-1.16854893401985,0
"9903-LYSAB",1,0,1,0,-0.58515685428077,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.278773493181006,0
"0094-OIFMO",0,1,0,0,-0.870179163726868,1,0,2,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1.00492722531278,1
"9227-UAQFT",1,0,0,0,-0.666591799836798,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.49589970113646,0
"7301-ABVAD",0,0,0,0,1.61358667573199,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.725765149802165,0
"6614-FHDBO",1,0,0,0,1.61358667573199,1,1,2,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1.47684406724738,0
"7576-ASEJU",0,0,1,1,0.351345019613552,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0.330285542828797,0
"9058-HRZSV",0,1,1,0,1.32856436628589,1,0,2,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0.984987077062019,0
"4522-AKYLR",0,1,0,0,-0.78874421817084,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,-0.33106270748801,0
"0221-WMXNQ",1,1,0,0,-1.15520147317297,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.351887370100452,0
"0303-UNCIP",1,0,0,0,0.351345019613552,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.00791981277487619,0
"9947-OTFQU",1,1,0,0,-0.707309272614812,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.320315468703419,1
"0322-YINQP",1,0,0,0,-1.27735389150701,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.538772585100073,1
"0959-WHOKV",1,0,0,0,0.392062492391566,1,1,2,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1.1378615469845,0
"4075-JFPGR",0,0,1,0,0.758519747393692,1,0,2,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0.955076854685882,0
"4629-NRXKX",0,0,1,1,-1.23663641872899,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.187381147031699,1
"9514-JDSKI",1,1,1,0,-1.27735389150701,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,-0.816272981589788,1
"3282-ZISZV",1,0,0,1,-0.0151122353885744,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0.629387766590168,0
"3675-YDUPJ",1,0,0,0,-0.910896636504882,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-1.49257634309466,0
"4111-BNXIF",0,0,1,1,1.40999931184192,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,-0.173203200502843,0
"7017-VFHAY",0,0,1,1,1.16569447517383,1,1,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1.67292219171317,0
"6655-LHBYW",1,0,0,0,0.717802274615678,1,1,2,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1.64799700639972,0
"4959-JOSRX",0,0,1,0,-1.23663641872899,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.670045227750896,1
"5046-NUHWD",0,1,1,0,-0.137264653722616,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,-0.656751795583724,0
"7273-TEFQD",1,1,0,0,-1.19591894595098,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,-0.784701080192755,1
"3606-TWKGI",1,1,0,0,-0.78874421817084,1,1,2,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.40040683228614,1
"7529-ZDFXI",1,1,1,0,1.00282458406178,1,1,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0.833774286160437,0
"7605-BDWDC",0,0,0,0,-0.0558297081665882,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,-0.495568930556764,0
"1950-KSVVJ",0,0,1,0,0.514214910725608,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1.6131017469609,0
"0123-CRBRT",0,0,1,1,1.16569447517383,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0.77561552042906,0
"6292-TOSSS",1,0,0,0,0.717802274615678,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.32474676198412,0
"3197-ARFOY",0,1,0,0,-0.544439381502756,1,0,2,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1.33726302949208,0
"6323-AYBRX",1,0,0,0,1.0842595296178,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.50919313330363,1
"7014-ZZXAW",0,0,1,0,1.57286920295397,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.34634858925577,0
"4385-GZQXV",0,1,0,0,-0.666591799836798,1,0,2,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0.986648756082916,1
"7633-MVPUY",1,0,1,0,1.00282458406178,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,-0.166556484419256,0
"6366-ZGQGL",1,0,0,0,-1.27735389150701,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.32807012002591,1
"4716-HHKQH",1,1,1,0,-0.503721908724742,1,1,2,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1.40539186934883,0
"5940-AHUHD",1,0,0,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.194027863115284,1
"6432-TWQLB",1,0,1,0,-1.11448400039495,1,1,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.685884853300649,1
"4484-GLZOU",0,0,1,0,0.799237220171706,1,1,2,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.33892470851297,1
"3179-GBRWV",1,1,1,0,-0.463004435946728,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0.00625813375397973,0
"8645-KWHJO",1,0,0,0,-0.748026745392826,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,-0.324415991404424,0
"4130-MZLCC",0,0,0,0,-1.11448400039495,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-0.472305424264213,0
"0314-TKOSI",0,0,0,0,-1.07376652761694,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.319430954341735,0
"8229-MYEJZ",0,0,0,0,-0.910896636504882,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.450703596992558,0
"2080-SRCDE",0,0,0,1,-1.27735389150701,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.30812997177515,0
"9577-WJVCQ",0,0,0,0,1.45071678461993,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.342694460634285,0
"9512-UIBFX",1,0,1,1,-0.58515685428077,1,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1.00991226237547,1
"6202-DYYFX",0,0,0,0,-0.422286963168714,1,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.373489197372106,0
"3808-HFKDE",0,0,0,0,-0.503721908724742,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.678353622855379,0
"5583-SXDAG",1,0,1,0,-1.27735389150701,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.174087714864526,1
"3488-PGMQJ",1,1,0,0,-0.99233158206091,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.323638826745211,1
"3580-REOAC",1,0,0,0,-0.910896636504882,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.661736832646414,1
"7534-BFESC",1,1,0,0,-0.340852017612686,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.376812555413899,1
"3727-OWVYD",1,0,0,0,0.107040182945468,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,-0.118367792813258,0
"2294-SALNE",1,0,1,1,-0.3815694903907,1,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.732411865885751,0
"4847-TAJYI",0,1,0,0,-1.07376652761694,1,0,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.817157495951472,0
"1563-IWQEX",0,0,0,0,-0.829461690948854,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.49756138015735,0
"8203-XJZRC",1,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.47928291092749,0
"6556-DBKZF",0,0,1,1,1.57286920295397,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.375150876393003,0
"6851-WEFYX",1,1,1,0,0.107040182945468,1,1,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1.19768199173677,0
"2985-JUUBZ",1,0,1,1,0.310627546835538,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.325300505766108,0
"6390-DSAZX",0,0,0,1,-1.27735389150701,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.293728604369074,1
"0895-LMRSF",1,0,0,0,-0.3815694903907,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0.00459645473308346,0
"8098-LLAZX",0,1,0,0,-1.15520147317297,1,1,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1.01988233650085,1
"8266-VBFQL",1,0,0,0,-1.15520147317297,1,0,2,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0.852052755390299,0
"8181-YHCMF",0,0,1,1,1.45071678461993,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-0.148278015189395,0
"2240-HSJQD",1,0,0,1,0.22919260127951,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.567905642816997,0
"1248-DYXUB",1,0,1,1,0.799237220171706,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.32807012002591,0
"0265-EDXBD",1,1,1,0,-0.0151122353885744,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.336932258912384,1
"4115-BNPJY",1,0,1,1,-0.137264653722616,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.358534086184038,0
"3167-SNQPL",1,1,1,1,0.22919260127951,1,1,2,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1.20931374488305,0
"4091-TVOCN",1,0,0,1,0.63636732905965,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0.464881543521414,0
"1098-TDVUQ",0,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1.51251649134542,0
"7277-OZCGZ",0,0,0,0,-0.422286963168714,1,0,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.807187421826093,0
"1557-EMYVT",0,0,0,0,0.43277996516958,1,1,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1.67126051269227,0
"2799-ARNLO",0,1,1,0,-1.11448400039495,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.152485887592872,0
"7563-BIUPC",1,0,0,0,-1.11448400039495,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.526363667294585,1
"5027-YOCXN",1,0,1,1,0.758519747393692,1,1,2,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1.50509261060262,0
"3973-SKMLN",1,0,0,0,1.57286920295397,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.49091466407377,0
"2321-OMBXY",0,0,1,1,0.22919260127951,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0.516393593169205,1
"2840-XANRC",1,1,1,0,-0.340852017612686,1,0,2,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.943445101539607,1
"6745-JEFZB",1,0,1,0,0.107040182945468,1,1,2,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0.888609693850022,0
"5020-ZSTTY",0,1,0,0,0.880672165727734,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0.587845791067755,1
"9880-TDQAC",0,0,1,1,1.61358667573199,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,-0.158248089314774,0
"8705-WZCYL",1,0,0,0,-1.27735389150701,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.66339851166731,0
"7102-JJVTX",0,0,1,1,-0.951614109282896,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.537110906079176,0
"8626-PTQGE",1,0,0,0,1.49143425739794,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,-0.156586410293877,0
"4983-CLMLV",0,0,1,0,0.799237220171706,1,1,2,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1.26082579453084,0
"5701-YVSVF",0,1,1,0,-0.870179163726868,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0.602800902255824,0
"5804-LEPIM",0,1,0,0,-1.23663641872899,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.185719468010802,1
"5697-GOMBF",0,1,1,1,-0.17798212650063,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.959177377386887,0
"2739-CACDQ",0,1,0,0,-0.625874327058784,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.594492507151341,0
"9385-EHGDO",0,0,1,1,0.107040182945468,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-1.49257634309466,0
"9498-FIMXL",0,0,0,0,-0.99233158206091,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1.51417817036632,0
"2379-GYFLQ",1,0,0,0,0.554932383503622,1,1,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1.00160386727098,0
"0122-OAHPZ",0,0,0,0,-1.03304905483892,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.302036999473557,1
"2868-SNELZ",0,0,0,0,-1.23663641872899,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.526363667294585,1
"4322-RCYMT",1,0,1,1,1.45071678461993,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0.36684248128852,1
"6680-NENYN",0,0,0,0,0.43277996516958,1,1,2,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1.3239695973249,1
"2088-IEBAU",0,0,0,0,1.45071678461993,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0.777277199449957,0
"7982-VCELR",0,0,0,0,0.147757655723482,1,0,2,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0.998280509229191,0
"1343-EHPYB",1,0,1,0,1.24712942072986,1,1,2,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1.28408930082339,1
"6035-BXTTY",0,1,0,0,-0.0151122353885744,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-0.3360477445507,0
"6885-PKOAM",0,0,1,0,1.57286920295397,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.697516606446924,0
"7520-HQWJU",0,0,1,1,1.3692818390639,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0.0893420847988048,0
"9639-BUJXT",1,0,0,0,1.24712942072986,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.47097451582301,0
"5924-SNGKP",0,0,0,1,0.351345019613552,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-1.47928291092749,0
"0021-IKXGC",0,1,0,0,-1.27735389150701,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.243878233742179,0
"2034-GDRCN",0,0,0,0,-1.23663641872899,1,0,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.852052755390299,1
"8966-SNIZF",0,0,1,0,1.53215173017596,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.50586977526184,0
"6243-OZGFH",0,0,0,0,-0.3815694903907,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,-0.658413474604621,0
"4654-DLAMQ",0,1,1,0,1.28784689350787,1,0,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1.07139438614864,0
"0513-RBGPE",1,0,1,1,0.188475128501496,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,-0.0651940641445699,0
"5160-UXJED",1,0,0,1,-0.625874327058784,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.670045227750896,0
"4115-NZRKS",0,1,0,0,-1.03304905483892,1,0,2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.810510779867886,0
"0219-YTZUE",1,0,1,1,-1.15520147317297,1,1,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0.665944705049891,1
"0623-IIHUG",0,1,0,0,-0.463004435946728,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.759775894879307,1
"4572-DVCGN",0,0,0,0,-0.910896636504882,1,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.514731914148309,1
"3351-NGXYI",0,1,0,0,-0.666591799836798,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,-0.354326213780561,0
"8984-EYLLL",1,0,1,0,1.28784689350787,1,1,2,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1.34557142459656,0
"9057-MSWCO",1,1,1,0,-0.218699599278644,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.13033031653923,1
"9833-TGFHX",1,0,1,1,0.392062492391566,1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1.07471774419043,0
"9294-TDIPC",1,0,0,1,-1.11448400039495,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.48094458994839,0
"5229-DTFYB",0,0,0,0,0.351345019613552,1,0,2,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1.13121483090091,0
"0104-PPXDV",1,0,1,0,1.04354205683979,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.480613819368695,0
"5176-LMJXE",0,0,0,0,0.595649856281636,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-1.46931283680211,0
"3583-KRKMD",1,0,0,0,-0.58515685428077,1,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.370165839330314,0
"1010-DIAUQ",1,0,0,0,-1.11448400039495,1,0,2,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1.05477759593967,1
"9069-LGEUL",1,0,1,0,-0.3815694903907,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,-0.15990976833567,0
"7302-ZHMHP",0,0,0,0,-1.27735389150701,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.51583984938722,0
"9571-EDEBV",1,0,1,0,1.57286920295397,1,1,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1.12622979383822,0
"3520-FJGCV",1,0,1,1,1.61358667573199,1,1,2,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1.58983824066835,0
"6563-VRERX",1,0,1,1,0.0256052373894397,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.46765115778122,0
"0259-GBZSH",1,0,0,0,-1.23663641872899,1,1,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.694193248405132,1
"6122-EFVKN",1,0,0,1,-0.340852017612686,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.964162414449577,0
"2805-EDJPQ",0,0,1,1,0.962107111283762,1,1,2,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1.16278673229794,0
"6862-CQUMB",1,0,0,0,0.188475128501496,1,0,2,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1.0414841637725,0
"7156-MXBJE",0,0,0,0,0.43277996516958,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0.675914779175269,0
"6158-HDPXZ",1,0,0,0,-1.27735389150701,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.30979165079605,0
"9601-BRXPO",0,0,1,0,-0.300134544834672,1,1,2,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1.33560135047118,1
"2863-IMQDR",0,0,0,0,1.16569447517383,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0.827127570076851,0
"5686-CMAWK",1,0,0,0,-0.625874327058784,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.730750186864854,0
"5651-CRHKQ",0,0,1,0,0.351345019613552,1,0,2,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.712471717634993,0
"6905-NIQIN",1,0,0,0,-1.27735389150701,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.46898206622242,1
"8204-YJCLA",1,1,1,1,1.61358667573199,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.00127309669129018,0
